Second,Rate
64500,90.4094
65000,90.1751
65500,91.3312
66000,91.2883
66500,89.0592
67000,87.052
67500,86.6226
68000,85.7889
68500,85.6348
69000,85.3911
69500,83.8064
70000,82.8729
70500,82.6266
71000,82.645
71500,82.645
72000,82.645
72500,82.645
73000,82.645
73500,82.645
74000,82.645
74500,82.645
75000,82.645
75500,95.0292
76000,95.6378
76500,95.3338
77000,94.6154
77500,94.717
78000,94.4172
78500,93.071
79000,92.4772
79500,92.7607
80000,92.308
80500,92.0245
81000,91.0371
81500,90.0865
82000,90.1796
82500,90.0281
83000,90.5564
83500,91.7077
84000,92.4405
84500,92.963
85000,93.4589
85500,93.75
86000,94.2788
86500,95.6006
87000,96.8981
87500,97.4026
88000,97.6343
88500,98.1152
89000,98.7137
89500,99.5611
90000,100.365
90500,100.671
91000,100.435
91500,99.6052
92000,98.4364
92500,97.6318
93000,97.4026
93500,96.6432
94000,96.412
94500,97.5981
95000,98.3932
95500,97.9665
96000,95.0147
96500,92
97000,91.2143
97500,91.2594
98000,92.2747
98500,92.9359
99000,92.795
99500,93.0328
100000,93.8005
100500,95.0726
101000,96.5076
101500,97.6244
102000,98.0753
102500,98.3978
103000,99.5744
103500,100.568
104000,101.201
104500,101.996
105000,101.752
105500,100.957
106000,100.026
106500,99.6107
107000,99.7351
107500,98.9231
108000,97.2177
108500,96.4963
109000,96.5062
109500,96.5806
110000,97.4089
110500,98.2353
111000,98.3075
111500,98.0392
112000,97.81
112500,97.3384
113000,96.8581
113500,96.3871
114000,97.0965
114500,98.543
115000,99.571
115500,100.383
116000,100.548
116500,99.8818
117000,96.8987
117500,95.0382
118000,96.0268
118500,96.6055
119000,96.7742
119500,96.4715
120000,95.7183
120500,94.9637
121000,94.7937
121500,96.1652
122000,97.7082
122500,98.0265
123000,98.2043
123500,98.6236
124000,99.1664
124500,100.063
125000,102.237
125500,104.256
126000,104.368
126500,103.428
127000,102.716
127500,103.304
128000,103.373
128500,100.826
129000,98.563
129500,98.2895
130000,98.1599
130500,97.0303
131000,95.5209
131500,94.4763
132000,94.4791
132500,95.7819
133000,97.3151
133500,97.3915
134000,97.7791
134500,99.0609
135000,99.2175
135500,98.9404
136000,99.0606
136500,98.7248
137000,96.3218
137500,93.4816
138000,91.8813
138500,90.8463
139000,92.4127
139500,94.2124
140000,92.4513
140500,92.4513
141000,92.4513
141500,92.4513
142000,89.9078
142500,93.5217
143000,97.4854
143500,99.4921
144000,99.4464
144500,98.7744
145000,96.5739
145500,96.1598
146000,97.6346
146500,97.9628
147000,97.8419
147500,97.2094
148000,96.7742
148500,98.1161
149000,100.156
149500,100.95
150000,100.946
150500,101.098
151000,101.351
151500,101.351
152000,100.185
152500,98.3766
153000,97.4133
153500,96.6234
154000,95.8476
154500,94.875
155000,93.8442
155500,93.3238
156000,93.1677
156500,92.9124
157000,92.795
157500,92.963
158000,92.7997
158500,93.4731
159000,94.3396
159500,94.6184
160000,95.283
160500,95.9113
161000,95.8599
161500,95.9876
162000,96.5917
162500,96.5684
163000,95.6497
163500,95.5209
164000,95.9115
164500,95.2212
165000,94.2373
165500,93.75
166000,93.2315
166500,92.4824
167000,92.8411
167500,95.1926
168000,95.1926
168500,95.1926
169000,95.1926
169500,95.1926
170000,95.1926
170500,95.1926
171000,95.1926
171500,95.1926
172000,95.1926
172500,95.1926
173000,104.299
173500,102.933
174000,102.698
174500,101.647
175000,98.3221
175500,96.6484
176000,97.8146
176500,98.797
177000,98.6411
177500,96.5556
178000,93.9147
178500,92.4174
179000,92.0825
179500,93.2812
180000,92.3664
180500,90.1977
181000,89.9113
181500,89.8204
182000,90.3604
182500,90.7207
183000,89.6519
183500,87.2386
184000,85.2571
184500,85.9714
185000,88.2143
185500,89.2857
186000,87.7857
186500,86.6695
187000,87.9053
187500,88.7574
188000,89.7532
188500,90.8726
189000,90.3864
189500,87.0231
190000,83.496
190500,82.9967
191000,85.7531
191500,87.3753
192000,86.2487
192500,85.8621
193000,85.9744
193500,87.5862
194000,89.394
194500,89.2899
195000,89.5466
195500,90.5282
196000,91.0023
196500,91.6818
197000,92.9149
197500,94.4236
198000,95.0212
198500,94.5112
199000,93.6224
199500,93.4402
200000,92.7995
200500,91.125
201000,89.8247
201500,91.2112
202000,93.5647
202500,94.4258
203000,95.0425
203500,94.4881
204000,93.75
204500,93.9316
205000,94.5385
205500,95.4434
206000,94.8365
206500,93.2778
207000,92.4055
207500,91.5635
208000,90.471
208500,90.5367
209000,91.5154
209500,91.35
210000,89.3208
210500,88.1802
211000,89.1291
211500,90.2812
212000,92.0564
212500,92.9032
213000,91.9195
213500,90.166
214000,87.6693
214500,88.0848
215000,90.641
215500,91.9066
216000,93.1219
216500,93.1759
217000,92.2043
217500,91.1155
218000,89.5742
218500,88.2217
219000,88.9623
219500,91.1344
220000,92.6341
220500,93.4775
221000,93.9811
221500,94.7404
222000,95.96
222500,97.4116
223000,99.7615
223500,101.351
224000,101.123
224500,99.9982
225000,97.8726
225500,95.4913
226000,92.6655
226500,90.5932
227000,89.6715
227500,88.4337
228000,89.2376
228500,91.185
229000,91.5465
229500,90.9202
230000,90.3614
230500,90.3614
231000,90.4556
231500,90.7428
232000,91.4802
232500,92.229
233000,92.5131
233500,92.5926
234000,92.5926
234500,92.8318
235000,93.9316
235500,95.473
236000,95.7212
236500,95.7212
237000,95.7212
237500,95.7212
238000,95.7212
238500,95.7212
239000,95.7212
239500,95.7212
240000,95.7212
240500,78.5878
241000,80.6419
241500,82.7255
242000,84.3797
242500,84.4015
243000,83.8636
243500,84.614
244000,82.012
244500,79.5961
245000,80.9197
245500,82.6967
246000,83.5211
246500,83.0931
247000,83.1381
247500,82.847
248000,82.1639
248500,81.9672
249000,82.8698
249500,84.281
250000,85.252
250500,87.4286
251000,89.379
251500,89.6429
252000,89.4782
252500,88.5526
253000,87.3399
253500,86.5774
254000,86.4999
254500,86.9048
255000,87.9264
255500,89.9372
256000,92.1468
256500,92.7059
257000,91.0494
257500,88.8935
258000,88.609
258500,87.8714
259000,86.2799
259500,86.402
260000,86.4541
260500,86.8316
261000,88.0487
261500,89.2307
262000,88.3874
262500,86.6963
263000,86.5061
263500,87.6658
264000,88.9666
264500,89.4717
265000,90
265500,89.759
266000,88.8782
266500,88.2456
267000,87.8337
267500,86.9268
268000,85.7276
268500,84.9399
269000,84.4506
269500,84.8591
270000,85.6838
270500,86.0937
271000,87.5128
271500,89.1146
272000,90.1118
272500,91.6609
273000,92.2972
273500,91.818
274000,91.3039
274500,90.7051
275000,90.6616
275500,90.6966
276000,89.9465
276500,88.7994
277000,87.9546
277500,88.2832
278000,89.0664
278500,89.2773
279000,89.0131
279500,87.8902
280000,86.615
280500,86.2069
281000,86.8845
281500,87.7769
282000,88.0702
282500,87.934
283000,87.1143
283500,86.8784
284000,88.0322
284500,89.3186
285000,89.2497
285500,88.2725
286000,87.5376
286500,86.2341
287000,86.1094
287500,87.4868
288000,87.6115
288500,87.6402
289000,88.0294
289500,87.7412
290000,86.6045
290500,86.7976
291000,88.4143
291500,89.1041
292000,88.49
292500,87.3907
293000,86.9502
293500,87.0238
294000,86.7642
294500,85.5504
295000,84.0837
295500,83.8277
296000,85.1986
296500,86.8666
297000,88.1815
297500,88.5214
298000,88.2604
298500,88.2833
299000,88.5444
299500,87.6964
300000,86.0997
300500,85.1549
301000,84.7458
301500,84.601
302000,84.4511
302500,84.8366
303000,84.4924
303500,83.5455
304000,83.3333
304500,83.9661
305000,84.9048
305500,85.5223
306000,86.5216
306500,86.5116
307000,85.1722
307500,83.7017
308000,82.4889
308500,82.4781
309000,83.5605
309500,84.4982
310000,84.4787
310500,83.9374
311000,83.0309
311500,83.0251
312000,83.9511
312500,84.2697
313000,84.462
313500,85.0841
314000,86.1177
314500,87.7395
315000,89.2835
315500,89.9091
316000,89.6472
316500,89.5488
317000,89.6429
317500,89.5433
318000,89.9871
318500,90.3614
319000,90.1861
319500,89.6683
320000,88.7806
320500,87.9897
321000,88.0348
321500,88.4809
322000,88.4358
322500,87.788
323000,87.0264
323500,86.5921
324000,87.6148
324500,89.5664
325000,90.4071
325500,90.2084
326000,90.7208
326500,91.4634
327000,91.4634
327500,91.2892
328000,90.2003
328500,88.4385
329000,87.8571
329500,88.73
330000,89.5787
330500,89.6172
331000,89.4611
331500,89.6217
332000,89.2464
332500,89.9466
333000,91.4612
333500,91.6883
334000,92.0912
334500,92.3608
335000,92.6695
335500,94.0669
336000,95.8491
336500,97.4067
337000,98.0392
337500,97.6901
338000,96.7709
338500,95.4989
339000,93.4107
339500,91.8158
340000,91.4155
340500,91.0055
341000,90.3038
341500,89.6129
342000,88.8971
342500,87.8873
343000,88.8736
343500,90.1645
344000,89.6856
344500,89.0598
345000,88.2176
345500,87.0456
346000,86.386
346500,87.3176
347000,88.9581
347500,89.2941
348000,88.6277
348500,88.5527
349000,89.4503
349500,90.6981
350000,91.6387
350500,92.0245
351000,90.7537
351500,89.5404
352000,89.7092
352500,89.8204
353000,90.0671
353500,89.7168
354000,88.4504
354500,86.9939
355000,86.8361
355500,87.8331
356000,88.5088
356500,89.0511
357000,89.491
357500,89.7583
358000,89.8992
358500,90.7208
359000,91.9061
359500,92.4706
360000,92.3784
360500,91.2628
361000,91.0799
361500,91.5991
362000,91.1545
362500,90.9091
363000,89.9193
363500,88.8435
364000,89.0496
364500,90.4027
365000,90.0043
365500,87.7045
366000,86.3245
366500,85.9961
367000,87.1659
367500,88.4411
368000,88.7701
368500,89.0342
369000,89.2857
369500,89.1906
370000,88.9307
370500,89.2931
371000,89.8204
371500,89.5541
372000,88.7615
372500,88.4901
373000,89.0828
373500,89.7773
374000,90.5215
374500,90.1234
375000,89.6473
375500,90.1592
376000,90.3614
376500,89.5851
377000,88.7831
377500,88.6885
378000,88.4274
378500,89.1963
379000,90.1036
379500,89.8075
380000,89.1613
380500,88.07
381000,87.9644
381500,89.2791
382000,90.4605
382500,90.9091
383000,90.7623
383500,90.5455
384000,90.6922
384500,91.4044
385000,91.7982
385500,91.1411
386000,89.4103
386500,88.4734
387000,88.7344
387500,88.8679
388000,89.3994
388500,89.5873
389000,89.0426
389500,88.5714
390000,88.8487
390500,89.2857
391000,89.414
391500,89.6048
392000,89.2123
392500,89.3926
393000,90.3217
393500,90.8835
394000,91.8721
394500,92.5926
395000,91.8275
395500,90.3836
396000,89.4953
396500,89.0554
397000,88.9286
397500,89.1589
398000,89.2857
398500,89.961
399000,91.3509
399500,92.5522
400000,92.8157
400500,92.8594
401000,92.7812
401500,92.6192
402000,93.5335
402500,93.7162
403000,93.1677
403500,93.3098
404000,93.3055
404500,92.0341
405000,91.4044
405500,92.6381
406000,94.3359
406500,96.3489
407000,97.4026
407500,96.8731
408000,95.8836
408500,95.2817
409000,95.3406
409500,95.5414
410000,95.2923
410500,94.3336
411000,92.8138
411500,91.1825
412000,90.8772
412500,91.7805
413000,92.1951
413500,91.8212
414000,90.0888
414500,88.7574
415000,88.9232
415500,89.4547
416000,88.5462
416500,87.0894
417000,87.0277
417500,87.9529
418000,88.9856
418500,89.3888
419000,89.6429
419500,89.5038
420000,89.0638
420500,88.9286
421000,89.2279
421500,89.901
422000,89.494
422500,88.197
423000,87.5088
423500,87.4847
424000,88.4673
424500,89.5178
425000,89.7783
425500,88.7278
426000,87.5479
426500,87.7595
427000,89.2519
427500,90.6265
428000,90.3744
428500,89.4911
429000,88.9413
429500,89.2634
430000,89.9615
430500,90.0266
431000,89.3284
431500,88.2716
432000,87.6077
432500,87.5701
433000,88.7655
433500,90.7637
434000,91.8658
434500,92.2385
435000,93.1012
435500,95.2137
436000,97.6589
436500,98.8192
437000,99.0411
437500,99.577
438000,100.37
438500,101.296
439000,101.23
439500,100.632
440000,101.282
440500,102.162
441000,101.918
441500,102.4
442000,102.282
442500,100.893
443000,100.826
443500,101.166
444000,101.292
444500,100.616
445000,99.706
445500,98.7169
446000,98.294
446500,99.04
447000,98.7765
447500,98.0392
448000,98.2972
448500,97.5254
449000,95.3411
449500,93.3965
450000,92.887
450500,94.4949
451000,95.2611
451500,93.6464
452000,92.5926
452500,91.0979
453000,90.2113
453500,90.8709
454000,89.3208
454500,87.7193
455000,87.7193
455500,87.7193
456000,87.7193
456500,87.7193
457000,87.7193
457500,81.3612
458000,83.0021
458500,85.316
459000,88.7399
459500,91.2032
460000,92.125
460500,93.2808
461000,95.3589
461500,97.5611
462000,99.749
462500,101.791
463000,102.422
463500,102.893
464000,103.057
464500,102.09
465000,100.888
465500,100.353
466000,100.163
466500,99.3671
467000,99.058
467500,99.9618
468000,100.132
468500,99.6859
469000,99.6253
469500,99.2
470000,99.4211
470500,100.309
471000,100.644
471500,100.491
472000,100.156
472500,100
473000,100
473500,100.314
474000,100.903
474500,100.886
475000,100.79
475500,102
476000,103.605
476500,104.545
477000,104.247
477500,103.788
478000,104.941
478500,106.524
479000,106.756
479500,105.278
480000,102.758
480500,100.665
481000,98.9403
481500,98.0158
482000,98.0662
482500,97.1842
483000,95.0685
483500,93.2593
484000,93.6635
484500,95.7407
485000,97.8911
485500,99.7651
486000,100.976
486500,101.316
487000,101.905
487500,102.823
488000,102.894
488500,102.32
489000,102.041
489500,102.638
490000,103.341
490500,103.638
491000,103.862
491500,103.672
492000,103.448
492500,103.448
493000,103.448
493500,103.188
494000,102.833
494500,102.6
495000,102.408
495500,102.925
496000,103.83
496500,103.516
497000,102.803
497500,102.538
498000,102.329
498500,102.612
499000,103.228
499500,104.224
500000,105.585
500500,105.443
501000,104.624
501500,104.767
502000,104.507
502500,103.362
503000,102.312
503500,101.345
504000,100.951
504500,101.291
505000,101.196
505500,101.037
506000,101.506
506500,101.666
507000,101.979
507500,102.416
508000,102.133
508500,101.778
509000,101.292
509500,101.887
510000,102.029
510500,101.066
511000,99.0635
511500,96.2087
512000,94.7408
512500,94.674
513000,94.9367
513500,95.1157
514000,94.8272
514500,93.2012
515000,92.3177
515500,93.0185
516000,94.0057
516500,94.9937
517000,95.1786
517500,93.8397
518000,93.038
518500,93.9744
519000,95.3165
519500,95.4771
520000,94.9367
520500,93.7606
521000,91.82
521500,91.2594
522000,90.6813
522500,89.6951
523000,88.9027
523500,87.0143
524000,87.7404
524500,90.064
525000,90.3614
525500,90.3614
526000,90.1212
526500,90.459
527000,91.3925
527500,91.3285
528000,90.655
528500,88.2727
529000,88.2727
529500,88.2727
530000,88.2727
530500,85.4585
531000,86.5278
531500,86.0372
532000,85.1788
532500,84.9255
533000,85.5348
533500,87.8245
534000,90.3808
534500,91.7086
535000,92.6327
535500,92.7242
536000,92.2866
536500,92.4426
537000,92.5926
537500,91.8519
538000,90.7053
538500,90
539000,89.4932
539500,88.3721
540000,85.6797
540500,82.3256
541000,83.9797
541500,83.9797
542000,83.9797
542500,83.9797
543000,83.9797
543500,83.9797
544000,83.9797
544500,83.9797
545000,83.9797
545500,83.9797
546000,100.401
546500,101.351
547000,101.829
547500,101.639
548000,99.6575
548500,97.2295
549000,95.828
549500,95.0559
550000,94.7771
550500,95.4352
551000,96.2817
551500,95.5082
552000,91.9956
552500,88.5296
553000,86.8362
553500,88.0425
554000,90.5698
554500,92.2194
555000,94.131
555500,95.9584
556000,96.5037
556500,96.1935
557000,96.2705
557500,96.4968
558000,96.074
558500,93.2622
559000,89.2552
559500,86.1426
560000,83.3625
560500,81.9672
561000,82.065
561500,82.5179
562000,84.5381
562500,87.0097
563000,88.3409
563500,90.1645
564000,92.2957
564500,93.1798
565000,92.8689
565500,92.2654
566000,91.5516
566500,91.5901
567000,92.7045
567500,93.5287
568000,94.033
568500,93.9247
569000,92.7893
569500,91.1456
570000,89.5017
570500,87.8392
571000,86.8966
571500,87.5538
572000,89.5294
572500,91.4118
573000,92.0976
573500,91.8634
574000,92.3496
574500,93.8328
575000,95.0143
575500,95.9167
576000,96.5385
576500,96.464
577000,96.6234
577500,97.581
578000,98.3766
578500,98.6002
579000,97.6452
579500,95.245
580000,92.656
580500,91.2376
581000,91.7358
581500,91.045
582000,88.9279
582500,88.0388
583000,87.7193
583500,89.0845
584000,90.9784
584500,91.8316
585000,92.3745
585500,94.2593
586000,96.4695
586500,97.8
587000,99.3794
587500,100.443
588000,101.033
588500,101.655
589000,102.245
589500,102.636
590000,102.611
590500,102.066
591000,100.824
591500,99.3474
592000,98.943
592500,98.715
593000,97.5079
593500,96.0414
594000,93.949
594500,93.5115
595000,94.6835
595500,94.8603
596000,94.5617
596500,93.4801
597000,92.2181
597500,92.4062
598000,94.2328
598500,95.2028
599000,94.9367
599500,94.0747
600000,92.7832
600500,92.7607
601000,93.4589
601500,93.3333
602000,92.0536
602500,90.3252
603000,90.4617
603500,91.4634
604000,90.9669
604500,89.7903
605000,88.4148
605500,85.9164
606000,83.7
606500,83.778
607000,85.7737
607500,87.37
608000,87.5375
608500,88.9871
609000,90.145
609500,89.6279
610000,88.8994
610500,87.3393
611000,87.5077
611500,89.5235
612000,90.5218
612500,90.0455
613000,88.9076
613500,88.2895
614000,87.8844
614500,89.8547
615000,90.8834
615500,89.0927
616000,88.0639
616500,87.7193
617000,86.8272
617500,85.3848
618000,85.0308
618500,86.1942
619000,86.6404
619500,84.9593
620000,85.712
620500,87.6723
621000,88.3041
621500,90.7407
622000,92.5926
622500,92.7789
623000,92.8607
623500,92.3746
624000,91.7283
624500,92.314
625000,93.5941
625500,94.0139
626000,93.2984
626500,92.3381
627000,92.2222
627500,92.7353
628000,93.7247
628500,94.3396
629000,95.255
629500,96.6332
630000,97.6129
630500,99.0918
631000,100.362
631500,101.279
632000,101.964
632500,101.674
633000,100.989
633500,100.471
634000,99.1552
634500,98.949
635000,98.7552
635500,96.9121
636000,95.5816
636500,94.0792
637000,92.1016
637500,92.0427
638000,93.0909
638500,92.0118
639000,90.6265
639500,90.3614
640000,90.889
640500,92.3178
641000,93.4845
641500,92.6023
642000,90.4035
642500,88.5053
643000,87.4337
643500,87.9817
644000,89.0199
644500,89.1995
645000,87.6601
645500,85.4074
646000,84.599
646500,85.8997
647000,87.4276
647500,86.6124
648000,84.2472
648500,84.2472
649000,84.2472
649500,84.2472
650000,84.2472
650500,78.6536
651000,79.6562
651500,81.1394
652000,82.7807
652500,84.3619
653000,87.2078
653500,89.237
654000,89.5195
654500,90.3312
655000,89.8677
655500,88.0063
656000,87.0414
656500,88.0911
657000,89.521
657500,90.3878
658000,91.3881
658500,91.333
659000,90.4083
659500,90.6734
660000,92.1826
660500,93.3356
661000,93.4565
661500,92.3546
662000,91.3362
662500,91.2971
663000,91.4634
663500,91.4634
664000,90.5948
664500,88.6265
665000,86.6206
665500,87.1432
666000,88.9109
666500,88.7425
667000,85.1013
667500,81.9672
668000,81.9998
668500,82.4527
669000,84.546
669500,87.2961
670000,88.5653
670500,89.2421
671000,89.9294
671500,90.5234
672000,91.7537
672500,93.4242
673000,93.3198
673500,91.3296
674000,89.2661
674500,89.5829
675000,91.4882
675500,92.2186
676000,92.0078
676500,89.6825
677000,87.5357
677500,86.4565
678000,83.9893
678500,85.2325
679000,87.0735
679500,85.1266
680000,85.6814
680500,87.9651
681000,88.9019
681500,88.8873
682000,87.6985
682500,87.201
683000,88.1173
683500,88.9118
684000,89.7935
684500,89.6765
685000,88.3208
685500,86.6521
686000,86.3542
686500,87.3479
687000,87.7306
687500,86.0145
688000,85.2927
688500,87.2668
689000,89.2897
689500,88.798
690000,87.0666
690500,87.1013
691000,88.2948
691500,89.7633
692000,90
692500,89.5801
693000,89.6108
693500,90.2994
694000,90.999
694500,91.0714
695000,90.1045
695500,90.0195
696000,90.8312
696500,91.2841
697000,92.7045
697500,92.3523
698000,90.5704
698500,90.092
699000,90.1796
699500,91.477
700000,92.3926
700500,91.9964
701000,91.6074
701500,91.1619
702000,91.122
702500,91.7877
703000,92.3337
703500,90.5921
704000,87.9201
704500,87.4514
705000,88.6984
705500,91.0847
706000,92.1454
706500,91.5808
707000,91.5105
707500,91.7911
708000,92.0245
708500,91.8674
709000,91.6564
709500,91.8136
710000,91.7597
710500,91.8359
711000,92.5793
711500,93.3823
712000,94.0613
712500,94.5737
713000,95.0294
713500,95.3963
714000,95.5366
714500,94.9357
715000,95.0073
715500,95.4717
716000,95.067
716500,95.8198
717000,97.0809
717500,96.7027
718000,96.3891
718500,97.2328
719000,97.2177
719500,95.8334
720000,93.6169
720500,91.756
721000,91.027
721500,90.6002
722000,89.7198
722500,88.8009
723000,88.3343
723500,87.6772
724000,88.5264
724500,90.5949
725000,91.6123
725500,91.1198
726000,89.3574
726500,88.6616
727000,90
727500,91.8114
728000,91.3095
728500,89.2076
729000,87.799
729500,87.2093
730000,88.281
730500,90.1498
731000,91.4458
731500,91.1531
732000,89.4103
732500,87.7363
733000,86.3639
733500,86.9143
734000,88.3293
734500,88.4046
735000,87.485
735500,87.1392
736000,87.7722
736500,88.2046
737000,89.1293
737500,90.2515
738000,90.6666
738500,90.4671
739000,90.0519
739500,90.2602
740000,90.4085
740500,89.6257
741000,88.6849
741500,87.6355
742000,87.1765
742500,87.7867
743000,88.5068
743500,88.4003
744000,87.7996
744500,87.3827
745000,88.6971
745500,90.6126
746000,91.0843
746500,90.7449
747000,89.5787
747500,88.4528
748000,88.3228
748500,89.7225
749000,91.1685
749500,91.1019
750000,90.6497
750500,90.7163
751000,93.1697
751500,93.1697
752000,93.1697
752500,93.1697
753000,93.1697
753500,98.0392
754000,98.3127
754500,98.4314
755000,97.525
755500,95.7277
756000,93.9248
756500,93.1677
757000,93.6701
757500,94.4638
758000,94.5474
758500,94.3396
759000,94.7963
759500,95.3972
760000,95.3193
760500,94.4236
761000,93.4682
761500,93.375
762000,93.8942
762500,94.6635
763000,95.628
763500,96.1538
764000,96.3524
764500,96.9155
765000,97.7165
765500,98.4185
766000,98.9979
766500,98.8364
767000,97.0679
767500,94.6187
768000,93.0278
768500,92.8663
769000,93.1539
769500,92.8473
770000,91.9952
770500,91.4634
771000,91.888
771500,92.4526
772000,92.5023
772500,91.9377
773000,91.7013
773500,92.4512
774000,93.4344
774500,94.1226
775000,95.2395
775500,96.3774
776000,96.8531
776500,97.1613
777000,97.0029
777500,96.7742
778000,96.5285
778500,95.4061
779000,93.9985
779500,93.9037
780000,94.6334
780500,94.717
781000,94.1607
781500,93.3997
782000,92.5047
782500,93.2709
783000,94.3758
783500,94.0841
784000,94.1487
784500,94.6501
785000,95.409
785500,95.2292
786000,93.9423
786500,93.5287
787000,92.6524
787500,92.25
788000,93.3476
788500,93.8558
789000,95.0577
789500,97.2166
790000,98.2805
790500,98.4202
791000,99.2077
791500,100.949
792000,102.041
792500,101.751
793000,101.862
793500,101.832
794000,100.059
794500,97.1287
795000,95.5414
795500,95.5414
796000,96.5285
796500,98.5299
797000,99.9256
797500,101.523
798000,102.74
798500,103.015
799000,103.815
799500,104.445
800000,104.359
800500,103.93
801000,102.523
801500,100.039
802000,99.2108
802500,100.427
803000,102.017
803500,103.52
804000,103.734
804500,103.734
805000,103.734
805500,103.734
806000,103.734
806500,103.734
807000,103.734
807500,103.734
808000,88.9034
808500,90.5565
809000,92.8345
809500,94.6083
810000,95.8343
810500,96.8482
811000,97.4026
811500,96.7996
812000,95.7505
812500,95.1984
813000,95.6232
813500,95.3556
814000,95.1886
814500,96.297
815000,96.9806
815500,98.5935
816000,99.6927
816500,100.335
817000,101.107
817500,100.581
818000,100.608
818500,101.863
819000,102.057
819500,101.09
820000,98.6351
820500,95.9158
821000,97.0263
821500,98.6842
822000,97.8285
822500,96.075
823000,94.9891
823500,95.2904
824000,96.5911
824500,97.9768
825000,98.1818
825500,97.6077
826000,97.541
826500,98.1818
827000,99.6777
827500,100.4
828000,100.268
828500,100.54
829000,100.522
829500,99.8712
830000,100.361
830500,101.068
831000,100.092
831500,98.6369
832000,97.5
832500,97.9049
833000,97.7598
833500,95.0759
834000,93.0363
834500,92.9701
835000,91.5022
835500,90.9403
836000,92.0374
836500,91.9676
837000,92.8354
837500,94.0212
838000,94.125
838500,93.7466
839000,93.3517
839500,93.1677
840000,93.3983
840500,94.148
841000,95.3425
841500,96.7256
842000,98.0588
842500,99.4869
843000,100.69
843500,101.221
844000,101.524
844500,102.218
845000,102.74
845500,101.49
846000,99.1959
846500,99.1959
847000,99.1959
847500,99.1959
848000,99.1959
848500,99.1959
849000,99.1959
849500,99.1959
850000,99.1959
850500,99.1959
851000,99.1959
851500,99.1959
852000,82.1587
852500,84.4073
853000,85.8818
853500,86.1281
854000,86.2069
854500,87.1156
855000,87.067
855500,85.0111
856000,82.4968
856500,81.0811
857000,81.1827
857500,81.8509
858000,78.7123
858500,73.4366
859000,73.8118
859500,76.5512
860000,78.355
860500,79.7589
861000,80.3707
861500,80.8348
862000,81.7173
862500,83.2031
863000,84.8835
863500,85.7143
864000,85.8857
864500,85.556
865000,83.7363
865500,83.8154
866000,84.1361
866500,81.4231
867000,79.1957
867500,78.5691
868000,78.534
868500,80.0584
869000,81.4947
869500,81.0259
870000,81.4747
870500,83.3899
871000,85.5195
871500,85.8953
872000,85.0616
872500,84.5662
873000,83.5546
873500,84.4518
874000,85.0348
874500,82.342
875000,81.0624
875500,81.2903
876000,80.8731
876500,82.2094
877000,82.7825
877500,81.0877
878000,81.6285
878500,83.4498
879000,84.6325
879500,86.2239
880000,87.0016
880500,86.3185
881000,85.3119
881500,85.4939
882000,86.3644
882500,87.2731
883000,90.0245
883500,92.0245
884000,92.5767
884500,93.653
885000,94.586
885500,95.2681
886000,94.5444
886500,94.0127
887000,94.5733
887500,93.6306
888000,94.067
888500,95.0943
889000,94.9216
889500,96.1808
890000,98.9515
890500,101.739
891000,102.14
891500,101.214
892000,100.946
892500,101.177
893000,101.52
893500,102.928
894000,103.476
894500,103.333
895000,104.024
895500,104.167
896000,104.292
896500,104.583
897000,104.441
